# Muestra: MFC60035_01
# Modelo: MICROFC-60035-SMT
# Fabricante: onsemi (C-Series)
# Operador: PI_GammaTracker
# Fecha_inicio: 2026-08-10 15:55:58
# Fecha_fin: 2026-08-10 16:01:49
# Duracion_s: 350.8
"# Instrumento: KEITHLEY INSTRUMENTS,MODEL 2450,04302182,1.6.1a"
# Temperatura: 14.0 °C
"# Fase1_fino_directa: -0.3 a -0.3 V, paso 0.01 V"
"# Fase2_grueso: 1.0 a 23.0 V, paso 1.0 V"
"# Fase3_fino_inversa: 23.05 a 30.0 V, paso 0.01 V"
# I_compliance_A: 1.000000e-04
# NPLC: 1.0
# Delay_s: 0.05
# Sensing: 2-wire
# Terminales: frontales (banana)
# Compliance_alcanzado: False
# Compliance_voltage_V: N/A
# Puntos_medidos: 720
# Vbr_V: 24.6458
# Vbr_R2: 0.994946
# Vbr_fit_range_V: 24.81-30.00
# Vbr_fit_npoints: 520
# Notas: none

Voltage_V,Current_A,Current_uA,AbsCurrent_A,SqrtAbsCurrent_sqrtA
24.340000,1.661333000000e-09,0.001661,1.661333000000e-09,4.075945289132e-05
24.350000,2.170063000000e-09,0.002170,2.170063000000e-09,4.658393499910e-05
24.360000,1.929059000000e-09,0.001929,1.929059000000e-09,4.392105417678e-05
24.370000,2.257642000000e-09,0.002258,2.257642000000e-09,4.751465037228e-05
24.380000,1.702142000000e-09,0.001702,1.702142000000e-09,4.125702364447e-05
24.390000,2.278638000000e-09,0.002279,2.278638000000e-09,4.773508143913e-05
24.400000,1.901383000000e-09,0.001901,1.901383000000e-09,4.360485064761e-05
24.410000,1.167259000000e-09,0.001167,1.167259000000e-09,3.416517232504e-05
24.420000,1.340881000000e-09,0.001341,1.340881000000e-09,3.661804200118e-05
24.430000,2.633324000000e-09,0.002633,2.633324000000e-09,5.131592345462e-05
24.440000,1.708997000000e-09,0.001709,1.708997000000e-09,4.134001693275e-05
24.450000,2.507240000000e-09,0.002507,2.507240000000e-09,5.007234765816e-05
24.460000,1.761593000000e-09,0.001762,1.761593000000e-09,4.197133545648e-05
24.470000,2.863824000000e-09,0.002864,2.863824000000e-09,5.351470825857e-05
24.480000,2.066798000000e-09,0.002067,2.066798000000e-09,4.546205010775e-05
24.490000,2.023106000000e-09,0.002023,2.023106000000e-09,4.497895063249e-05
24.500000,1.913299000000e-09,0.001913,1.913299000000e-09,4.374127341539e-05
24.510000,2.344618000000e-09,0.002345,2.344618000000e-09,4.842125566319e-05
24.520000,1.927778000000e-09,0.001928,1.927778000000e-09,4.390646877170e-05
24.530000,3.477505000000e-09,0.003478,3.477505000000e-09,5.897037391776e-05
24.540000,2.369889000000e-09,0.002370,2.369889000000e-09,4.868150572856e-05
24.550000,2.725147000000e-09,0.002725,2.725147000000e-09,5.220294053020e-05
24.560000,2.432288000000e-09,0.002432,2.432288000000e-09,4.931823192289e-05
24.570000,2.996251000000e-09,0.002996,2.996251000000e-09,5.473802152069e-05
24.580000,2.652093000000e-09,0.002652,2.652093000000e-09,5.149847570560e-05
24.590000,4.286118000000e-09,0.004286,4.286118000000e-09,6.546845041698e-05
24.600000,3.184984000000e-09,0.003185,3.184984000000e-09,5.643566248393e-05
24.610000,4.695521000000e-09,0.004696,4.695521000000e-09,6.852387175284e-05
24.620000,4.670149000000e-09,0.004670,4.670149000000e-09,6.833848842344e-05
