# Experimento: Drift temporal de corriente oscura
# Dispositivo: MFC60035_01
# Modelo: MICROFC-60035-SMT (onsemi C-Series)
# Batch: 1
# V_br_ref_V: 24.6870
# V_ov_target_V: 2.5
# V_bias_V: 27.1870
# Config: B (HI->catodo, LO->anodo, V positivos)
# I_dark_mean_A: 5.513041720890e-07
# I_dark_std_A: 4.060090268446e-08
# I_dark_mean_nA: 551.3042
# I_dark_std_nA: 40.6009
# Drift_nA_per_min: -2.6459
# Drift_total_nA: -119.07
# Drift_total_pct: -21.5981
# Duration_min: 45.00
# N_samples: 8588
# Sample_interval_s: 2.0
# Stabilize_time_s: 10.0
# NPLC: 1.0
# I_compliance_A: 1.000000e-04
# Compliance_hit: False
# Stopped_by_user: False
# Temperatura_C: 16
# Instrumento: KEITHLEY INSTRUMENTS,MODEL 2450,04302182,1.6.1a
# Operador: PI_GammaTracker
# Fecha: 2026-08-24 13:56:46
# Notas: none

time_s,time_min,current_A,current_nA
2240.205,37.3367,5.201262000000e-07,520.1262
2240.280,37.3380,5.192458000000e-07,519.2458
2240.371,37.3395,5.193505000000e-07,519.3505
2240.446,37.3408,5.168878000000e-07,516.8878
2240.536,37.3423,5.242385000000e-07,524.2385
2240.620,37.3437,5.234607000000e-07,523.4607
2240.702,37.3450,5.230127000000e-07,523.0127
2241.391,37.3565,5.219197000000e-07,521.9197
2241.780,37.3630,5.224808000000e-07,522.4808
2241.864,37.3644,5.171051000000e-07,517.1051
2242.554,37.3759,5.268357000000e-07,526.8357
2242.935,37.3822,5.211438000000e-07,521.1438
2243.021,37.3837,5.253028000000e-07,525.3028
2243.105,37.3851,5.158437000000e-07,515.8437
2243.789,37.3965,5.203779000000e-07,520.3779
2244.184,37.4031,5.149768000000e-07,514.9768
2244.266,37.4044,5.212891000000e-07,521.2891
2244.950,37.4158,5.199149000000e-07,519.9149
2245.338,37.4223,5.310471000000e-07,531.0471
2245.420,37.4237,5.148408000000e-07,514.8408
2246.108,37.4351,5.178546000000e-07,517.8546
2246.494,37.4416,5.226723000000e-07,522.6723
2246.582,37.4430,5.254708000000e-07,525.4708
2247.273,37.4546,5.215151000000e-07,521.5151
2247.655,37.4609,5.227830000000e-07,522.7830
2247.745,37.4624,5.119934000000e-07,511.9934
2248.433,37.4739,5.220112000000e-07,522.0112
2248.822,37.4804,5.217630000000e-07,521.7630
2248.902,37.4817,5.214667000000e-07,521.4667
2248.982,37.4830,5.192963000000e-07,519.2963
2249.063,37.4844,5.178712000000e-07,517.8712
2249.152,37.4859,5.187761000000e-07,518.7761
2249.239,37.4873,5.185724000000e-07,518.5724
2249.320,37.4887,5.244706000000e-07,524.4706
2249.400,37.4900,5.225559000000e-07,522.5559
2250.093,37.5015,5.274049000000e-07,527.4049
2250.476,37.5079,5.245866000000e-07,524.5866
2250.557,37.5093,5.200038000000e-07,520.0038
2251.249,37.5208,5.286391000000e-07,528.6391
2251.640,37.5273,5.222998000000e-07,522.2998
2251.720,37.5287,5.214083000000e-07,521.4083
2251.800,37.5300,5.151770000000e-07,515.1770
2251.890,37.5315,5.176336000000e-07,517.6336
2251.970,37.5328,5.153380000000e-07,515.3380
2252.056,37.5343,5.268374000000e-07,526.8374
2252.137,37.5356,5.236268000000e-07,523.6268
2252.224,37.5371,5.156111000000e-07,515.6111
2252.912,37.5485,5.239978000000e-07,523.9978
2253.295,37.5549,5.202430000000e-07,520.2430
2253.385,37.5564,5.214417000000e-07,521.4417
2254.068,37.5678,5.283540000000e-07,528.3540
2254.460,37.5743,5.212539000000e-07,521.2539
2254.540,37.5757,5.141312000000e-07,514.1312
2254.620,37.5770,5.146240000000e-07,514.6240
2254.708,37.5785,5.230904000000e-07,523.0904
2254.787,37.5798,5.217278000000e-07,521.7278
2254.878,37.5813,5.192268000000e-07,519.2268
2254.959,37.5826,5.236301000000e-07,523.6301
2255.039,37.5840,5.159848000000e-07,515.9848
2255.725,37.5954,5.223077000000e-07,522.3077
2256.112,37.6019,5.205335000000e-07,520.5335
2256.198,37.6033,5.175995000000e-07,517.5995
2256.285,37.6048,5.224719000000e-07,522.4719
2256.365,37.6061,5.151704000000e-07,515.1704
2256.455,37.6076,5.232181000000e-07,523.2181
2256.534,37.6089,5.252014000000e-07,525.2014
2256.614,37.6102,5.178371000000e-07,517.8371
2256.705,37.6117,5.212115000000e-07,521.2115
2257.391,37.6232,5.274985000000e-07,527.4985
2257.772,37.6295,5.237210000000e-07,523.7210
2257.859,37.6310,5.273569000000e-07,527.3569
2258.546,37.6424,5.228331000000e-07,522.8331
2258.937,37.6490,5.219691000000e-07,521.9691
2259.017,37.6503,5.329788000000e-07,532.9788
2259.704,37.6617,5.247502000000e-07,524.7502
2260.099,37.6683,5.156328000000e-07,515.6328
2260.180,37.6697,5.206367000000e-07,520.6367
2260.266,37.6711,5.204091000000e-07,520.4091
2260.346,37.6724,5.212322000000e-07,521.2322
2260.427,37.6738,5.240016000000e-07,524.0016
2260.513,37.6752,5.202912000000e-07,520.2912
2260.593,37.6765,5.258964000000e-07,525.8964
2260.683,37.6780,5.215833000000e-07,521.5833
2261.366,37.6894,5.174489000000e-07,517.4489
2261.751,37.6959,5.228640000000e-07,522.8640
2261.842,37.6974,5.194366000000e-07,519.4366
2262.526,37.7088,5.190425000000e-07,519.0425
2262.914,37.7152,5.149718000000e-07,514.9718
2262.994,37.7166,5.264403000000e-07,526.4403
2263.085,37.7181,5.229353000000e-07,522.9353
2263.766,37.7294,5.223969000000e-07,522.3969
2264.158,37.7360,5.251578000000e-07,525.1578
2264.241,37.7373,5.227525000000e-07,522.7525
2264.933,37.7489,5.185466000000e-07,518.5466
2265.315,37.7552,5.139662000000e-07,513.9662
2265.395,37.7566,5.232731000000e-07,523.2731
2266.087,37.7681,5.204398000000e-07,520.4398
2266.472,37.7745,5.238485000000e-07,523.8485
2266.562,37.7760,5.178997000000e-07,517.8997
2267.249,37.7875,5.203914000000e-07,520.3914
2267.637,37.7940,5.150055000000e-07,515.0055
2267.718,37.7953,5.230128000000e-07,523.0128
2268.404,37.8067,5.264363000000e-07,526.4363
2268.791,37.8132,5.116883000000e-07,511.6883
2268.881,37.8147,5.188111000000e-07,518.8111
2269.570,37.8262,5.282100000000e-07,528.2100
2269.955,37.8326,5.218703000000e-07,521.8703
2270.033,37.8339,5.237523000000e-07,523.7523
2270.723,37.8454,5.296994000000e-07,529.6994
2271.117,37.8519,5.205204000000e-07,520.5204
2271.197,37.8533,5.247277000000e-07,524.7277
2271.883,37.8647,5.222959000000e-07,522.2959
2272.270,37.8712,5.179404000000e-07,517.9404
2272.351,37.8725,5.223857000000e-07,522.3857
2273.042,37.8840,5.200446000000e-07,520.0446
2273.434,37.8906,5.225414000000e-07,522.5414
2273.514,37.8919,5.214614000000e-07,521.4614
2273.594,37.8932,5.214533000000e-07,521.4533
2274.283,37.9047,5.226955000000e-07,522.6955
2274.671,37.9112,5.226842000000e-07,522.6842
2274.761,37.9127,5.212141000000e-07,521.2141
2275.451,37.9242,5.179917000000e-07,517.9917
2275.832,37.9305,5.242845000000e-07,524.2845
2275.916,37.9319,5.161181000000e-07,516.1181
2276.603,37.9434,5.255446000000e-07,525.5446
2276.994,37.9499,5.193106000000e-07,519.3106
2277.075,37.9512,5.175370000000e-07,517.5370
2277.165,37.9527,5.265874000000e-07,526.5874
2277.245,37.9541,5.175155000000e-07,517.5155
2277.326,37.9554,5.222103000000e-07,522.2103
2277.406,37.9568,5.182972000000e-07,518.2972
2277.489,37.9581,5.172694000000e-07,517.2694
2278.180,37.9697,5.237504000000e-07,523.7504
2278.571,37.9762,5.134678000000e-07,513.4678
2278.652,37.9775,5.210143000000e-07,521.0143
2279.337,37.9890,5.276659000000e-07,527.6659
2279.726,37.9954,5.233624000000e-07,523.3624
2279.807,37.9968,5.234964000000e-07,523.4964
2280.498,38.0083,5.287954000000e-07,528.7954
2280.892,38.0149,5.209595000000e-07,520.9595
2280.972,38.0162,5.220799000000e-07,522.0799
2281.660,38.0277,5.266108000000e-07,526.6108
2282.043,38.0341,5.222631000000e-07,522.2631
2282.134,38.0356,5.228667000000e-07,522.8667
2282.214,38.0369,5.192223000000e-07,519.2223
2282.301,38.0383,5.199144000000e-07,519.9144
2282.381,38.0397,5.242884000000e-07,524.2884
2282.462,38.0410,5.178484000000e-07,517.8484
2282.543,38.0424,5.196668000000e-07,519.6668
2283.237,38.0539,5.228734000000e-07,522.8734
2283.624,38.0604,5.217167000000e-07,521.7167
2283.704,38.0617,5.201508000000e-07,520.1508
2284.396,38.0733,5.211125000000e-07,521.1125
2284.783,38.0797,5.212394000000e-07,521.2394
2284.863,38.0810,5.213073000000e-07,521.3073
2285.552,38.0925,5.282245000000e-07,528.2245
2285.941,38.0990,5.186253000000e-07,518.6253
2286.031,38.1005,5.157044000000e-07,515.7044
2286.717,38.1119,5.234626000000e-07,523.4626
2287.104,38.1184,5.194923000000e-07,519.4923
2287.185,38.1197,5.238930000000e-07,523.8930
2287.876,38.1313,5.280356000000e-07,528.0356
2288.260,38.1377,5.243067000000e-07,524.3067
2288.344,38.1391,5.247981000000e-07,524.7981
2289.034,38.1506,5.224701000000e-07,522.4701
2289.421,38.1570,5.176977000000e-07,517.6977
2289.508,38.1585,5.198211000000e-07,519.8211
2290.192,38.1699,5.204721000000e-07,520.4721
2290.580,38.1763,5.221680000000e-07,522.1680
2290.661,38.1777,5.251484000000e-07,525.1484
2291.358,38.1893,5.170424000000e-07,517.0424
2291.741,38.1957,5.210608000000e-07,521.0608
2291.821,38.1970,5.186191000000e-07,518.6191
2292.517,38.2086,5.234297000000e-07,523.4297
2292.904,38.2151,5.225137000000e-07,522.5137
2292.986,38.2164,5.225444000000e-07,522.5444
2293.679,38.2280,5.278467000000e-07,527.8467
2294.065,38.2344,5.265809000000e-07,526.5809
2294.754,38.2459,5.248393000000e-07,524.8393
2295.141,38.2524,5.224697000000e-07,522.4697
2295.225,38.2537,5.288277000000e-07,528.8277
2295.913,38.2652,5.272513000000e-07,527.2513
2296.301,38.2717,5.237453000000e-07,523.7453
2296.384,38.2731,5.236390000000e-07,523.6390
2297.073,38.2846,5.240634000000e-07,524.0634
2297.460,38.2910,5.141626000000e-07,514.1626
2297.543,38.2924,5.241191000000e-07,524.1191
2298.232,38.3039,5.292280000000e-07,529.2280
2298.619,38.3103,5.152191000000e-07,515.2191
2298.703,38.3117,5.182470000000e-07,518.2470
2298.798,38.3133,5.160775000000e-07,516.0775
2298.882,38.3147,5.197534000000e-07,519.7534
2298.965,38.3161,5.206081000000e-07,520.6081
2299.649,38.3275,5.234868000000e-07,523.4868
2300.035,38.3339,5.229486000000e-07,522.9486
2300.120,38.3353,5.257734000000e-07,525.7734
2300.808,38.3468,5.180854000000e-07,518.0854
2301.192,38.3532,5.247780000000e-07,524.7780
2301.279,38.3546,5.194399000000e-07,519.4399
2301.971,38.3662,5.255624000000e-07,525.5624
2302.357,38.3726,5.234162000000e-07,523.4162
2302.441,38.3740,5.201794000000e-07,520.1794
2303.124,38.3854,5.196276000000e-07,519.6276
2303.516,38.3919,5.223445000000e-07,522.3445
2303.594,38.3932,5.242921000000e-07,524.2921
2303.676,38.3946,5.237039000000e-07,523.7039
2303.765,38.3961,5.218138000000e-07,521.8138
2303.849,38.3975,5.204243000000e-07,520.4243
2303.931,38.3989,5.224545000000e-07,522.4545
2304.017,38.4003,5.218335000000e-07,521.8335
2304.099,38.4017,5.162174000000e-07,516.2174
2304.180,38.4030,5.257141000000e-07,525.7141
2304.260,38.4043,5.251833000000e-07,525.1833
2304.347,38.4058,5.200868000000e-07,520.0868
2304.435,38.4072,5.294785000000e-07,529.4785
2304.518,38.4086,5.182145000000e-07,518.2145
2304.598,38.4100,5.231617000000e-07,523.1617
2305.278,38.4213,5.176196000000e-07,517.6196
2305.671,38.4278,5.240581000000e-07,524.0581
2305.755,38.4293,5.209988000000e-07,520.9988
2305.835,38.4306,5.183213000000e-07,518.3213
2305.922,38.4320,5.245985000000e-07,524.5985
2306.008,38.4335,5.160856000000e-07,516.0856
2306.092,38.4349,5.247555000000e-07,524.7555
2306.175,38.4363,5.172495000000e-07,517.2495
2306.258,38.4376,5.225638000000e-07,522.5638
2306.339,38.4390,5.260972000000e-07,526.0972
2307.031,38.4505,5.239990000000e-07,523.9990
2307.418,38.4570,5.229825000000e-07,522.9825
2307.499,38.4583,5.254790000000e-07,525.4790
2308.192,38.4699,5.286330000000e-07,528.6330
2308.577,38.4763,5.234944000000e-07,523.4944
2308.660,38.4777,5.163884000000e-07,516.3884
2309.351,38.4892,5.247264000000e-07,524.7264
2309.736,38.4956,5.207726000000e-07,520.7726
2309.815,38.4969,5.128354000000e-07,512.8354
2310.510,38.5085,5.257974000000e-07,525.7974
2310.896,38.5149,5.235509000000e-07,523.5509
2310.977,38.5163,5.168669000000e-07,516.8669
2311.058,38.5176,5.150820000000e-07,515.0820
2311.749,38.5292,5.237495000000e-07,523.7495
2312.136,38.5356,5.243027000000e-07,524.3027
2312.218,38.5370,5.173588000000e-07,517.3588
2312.908,38.5485,5.219089000000e-07,521.9089
2313.293,38.5549,5.240980000000e-07,524.0980
2313.380,38.5563,5.246965000000e-07,524.6965
2314.065,38.5677,5.212883000000e-07,521.2883
2314.457,38.5743,5.252315000000e-07,525.2315
2314.537,38.5756,5.213474000000e-07,521.3474
2315.224,38.5871,5.249911000000e-07,524.9911
2315.609,38.5935,5.220739000000e-07,522.0739
2315.699,38.5950,5.188593000000e-07,518.8593
2315.781,38.5963,5.168995000000e-07,516.8995
2315.861,38.5977,5.247621000000e-07,524.7621
2315.941,38.5990,5.211380000000e-07,521.1380
2316.030,38.6005,5.208266000000e-07,520.8266
2316.112,38.6019,5.271133000000e-07,527.1133
2316.198,38.6033,5.194516000000e-07,519.4516
2316.882,38.6147,5.320890000000e-07,532.0890
2317.276,38.6213,5.172363000000e-07,517.2363
2317.353,38.6226,5.239593000000e-07,523.9593
2317.443,38.6241,5.237143000000e-07,523.7143
2317.524,38.6254,5.204800000000e-07,520.4800
2317.604,38.6267,5.157571000000e-07,515.7571
2317.694,38.6282,5.182548000000e-07,518.2548
2317.774,38.6296,5.184514000000e-07,518.4514
2317.854,38.6309,5.208300000000e-07,520.8300
2318.542,38.6424,5.244767000000e-07,524.4767
2318.934,38.6489,5.295055000000e-07,529.5055
2319.014,38.6502,5.258262000000e-07,525.8262
2319.095,38.6516,5.252775000000e-07,525.2775
2319.790,38.6632,5.264779000000e-07,526.4779
2320.170,38.6695,5.241740000000e-07,524.1740
2320.260,38.6710,5.222703000000e-07,522.2703
2320.949,38.6825,5.294281000000e-07,529.4281
2321.338,38.6890,5.264010000000e-07,526.4010
2321.413,38.6902,5.264152000000e-07,526.4152
2322.104,38.7017,5.320247000000e-07,532.0247
2322.494,38.7082,5.220036000000e-07,522.0036
2322.574,38.7096,5.289826000000e-07,528.9826
2323.262,38.7210,5.251864000000e-07,525.1864
2323.649,38.7275,5.221895000000e-07,522.1895
2323.731,38.7288,5.175531000000e-07,517.5531
2323.820,38.7303,5.189837000000e-07,518.9837
2324.505,38.7418,5.337375000000e-07,533.7375
2324.893,38.7482,5.277822000000e-07,527.7822
2324.973,38.7496,5.201446000000e-07,520.1446
2325.665,38.7611,5.266779000000e-07,526.6779
2326.053,38.7676,5.225816000000e-07,522.5816
2326.136,38.7689,5.246317000000e-07,524.6317
2326.832,38.7805,5.247325000000e-07,524.7325
2327.218,38.7870,5.270575000000e-07,527.0575
2327.302,38.7884,5.294950000000e-07,529.4950
2327.991,38.7998,5.212847000000e-07,521.2847
2328.377,38.8063,5.154094000000e-07,515.4094
2328.461,38.8077,5.260952000000e-07,526.0952
2329.150,38.8192,5.204401000000e-07,520.4401
2329.537,38.8256,5.268191000000e-07,526.8191
2329.620,38.8270,5.184539000000e-07,518.4539
2330.309,38.8385,5.264607000000e-07,526.4607
2330.696,38.8449,5.170269000000e-07,517.0269
2330.779,38.8463,5.215904000000e-07,521.5904
2331.468,38.8578,5.264293000000e-07,526.4293
2331.854,38.8642,5.195043000000e-07,519.5043
2331.939,38.8656,5.200368000000e-07,520.0368
2332.021,38.8670,5.272246000000e-07,527.2246
2332.105,38.8684,5.182983000000e-07,518.2983
2332.189,38.8698,5.166833000000e-07,516.6833
2332.272,38.8712,5.243622000000e-07,524.3622
2332.355,38.8726,5.141227000000e-07,514.1227
2332.438,38.8740,5.195285000000e-07,519.5285
2332.522,38.8754,5.161626000000e-07,516.1626
2332.605,38.8767,5.239896000000e-07,523.9896
2332.688,38.8781,5.275605000000e-07,527.5605
2332.771,38.8795,5.239906000000e-07,523.9906
2332.855,38.8809,5.261796000000e-07,526.1796
2332.938,38.8823,5.171789000000e-07,517.1789
2333.021,38.8837,5.210402000000e-07,521.0402
2333.105,38.8851,5.198417000000e-07,519.8417
2333.189,38.8865,5.176452000000e-07,517.6452
2333.272,38.8879,5.194316000000e-07,519.4316
2333.355,38.8893,5.242821000000e-07,524.2821
2333.439,38.8906,5.273145000000e-07,527.3145
2334.128,38.9021,5.264480000000e-07,526.4480
2334.514,38.9086,5.176583000000e-07,517.6583
2334.598,38.9100,5.225400000000e-07,522.5400
2335.287,38.9214,5.318900000000e-07,531.8900
2335.674,38.9279,5.226033000000e-07,522.6033
2335.757,38.9293,5.208005000000e-07,520.8005
2336.446,38.9408,5.265225000000e-07,526.5225
2336.833,38.9472,5.224055000000e-07,522.4055
2336.916,38.9486,5.226549000000e-07,522.6549
2337.605,38.9601,5.196442000000e-07,519.6442
2337.992,38.9665,5.249317000000e-07,524.9317
2338.076,38.9679,5.231241000000e-07,523.1241
2338.765,38.9794,5.271845000000e-07,527.1845
2339.152,38.9859,5.202741000000e-07,520.2741
2339.235,38.9873,5.201312000000e-07,520.1312
2339.924,38.9987,5.285619000000e-07,528.5619
2340.311,39.0052,5.224442000000e-07,522.4442
2340.394,39.0066,5.192611000000e-07,519.2611
2341.083,39.0181,5.279864000000e-07,527.9864
2341.470,39.0245,5.153172000000e-07,515.3172
2341.553,39.0259,5.284268000000e-07,528.4268
2342.242,39.0374,5.255800000000e-07,525.5800
2342.629,39.0438,5.183376000000e-07,518.3376
2342.712,39.0452,5.214127000000e-07,521.4127
2343.400,39.0567,5.339589000000e-07,533.9589
2343.787,39.0631,5.198985000000e-07,519.8985
2343.872,39.0645,5.187076000000e-07,518.7076
2344.561,39.0760,5.203271000000e-07,520.3271
2344.947,39.0824,5.232297000000e-07,523.2297
2345.031,39.0838,5.285885000000e-07,528.5885
2345.720,39.0953,5.221896000000e-07,522.1896
2346.107,39.1018,5.239505000000e-07,523.9505
2346.190,39.1032,5.197694000000e-07,519.7694
2346.878,39.1146,5.259924000000e-07,525.9924
2347.266,39.1211,5.216681000000e-07,521.6681
2347.348,39.1225,5.245367000000e-07,524.5367
2348.038,39.1340,5.234614000000e-07,523.4614
2348.425,39.1404,5.261576000000e-07,526.1576
2348.508,39.1418,5.169981000000e-07,516.9981
2349.197,39.1533,5.266108000000e-07,526.6108
2349.584,39.1597,5.235257000000e-07,523.5257
2349.667,39.1611,5.144414000000e-07,514.4414
2350.356,39.1726,5.309353000000e-07,530.9353
2350.743,39.1791,5.235389000000e-07,523.5389
2350.826,39.1804,5.193320000000e-07,519.3320
2350.910,39.1818,5.184032000000e-07,518.4032
2350.993,39.1832,5.186704000000e-07,518.6704
2351.077,39.1846,5.217968000000e-07,521.7968
2351.159,39.1860,5.182331000000e-07,518.2331
2351.243,39.1874,5.162618000000e-07,516.2618
2351.327,39.1888,5.220965000000e-07,522.0965
2351.410,39.1902,5.210786000000e-07,521.0786
2351.494,39.1916,5.243216000000e-07,524.3216
2351.577,39.1930,5.177407000000e-07,517.7407
2351.661,39.1943,5.229999000000e-07,522.9999
2351.744,39.1957,5.171152000000e-07,517.1152
2351.828,39.1971,5.209873000000e-07,520.9873
2352.517,39.2086,5.238308000000e-07,523.8308
2352.904,39.2151,5.206924000000e-07,520.6924
2352.987,39.2164,5.237225000000e-07,523.7225
2353.676,39.2279,5.237607000000e-07,523.7607
2354.063,39.2344,5.176294000000e-07,517.6294
2354.146,39.2358,5.205019000000e-07,520.5019
2354.229,39.2372,5.157527000000e-07,515.7527
2354.918,39.2486,5.230040000000e-07,523.0040
2355.305,39.2551,5.174995000000e-07,517.4995
2355.388,39.2565,5.177429000000e-07,517.7429
2356.077,39.2680,5.186753000000e-07,518.6753
2356.464,39.2744,5.195411000000e-07,519.5411
2356.547,39.2758,5.229463000000e-07,522.9463
2357.236,39.2873,5.323943000000e-07,532.3943
2357.624,39.2937,5.226611000000e-07,522.6611
2357.707,39.2951,5.194283000000e-07,519.4283
2357.790,39.2965,5.183012000000e-07,518.3012
2358.479,39.3080,5.189868000000e-07,518.9868
2358.865,39.3144,5.139541000000e-07,513.9541
2358.949,39.3158,5.258040000000e-07,525.8040
2359.638,39.3273,5.221924000000e-07,522.1924
2360.025,39.3337,5.182634000000e-07,518.2634
2360.108,39.3351,5.229101000000e-07,522.9101
2360.797,39.3466,5.283905000000e-07,528.3905
2361.183,39.3531,5.244132000000e-07,524.4132
2361.267,39.3544,5.274233000000e-07,527.4233
2361.350,39.3558,5.271488000000e-07,527.1488
2361.434,39.3572,5.209900000000e-07,520.9900
2361.517,39.3586,5.187609000000e-07,518.7609
2361.601,39.3600,5.265088000000e-07,526.5088
2361.685,39.3614,5.239306000000e-07,523.9306
2361.768,39.3628,5.236823000000e-07,523.6823
2362.457,39.3743,5.317389000000e-07,531.7389
2362.844,39.3807,5.209396000000e-07,520.9396
2362.927,39.3821,5.238047000000e-07,523.8047
2363.616,39.3936,5.248355000000e-07,524.8355
2364.003,39.4000,5.276061000000e-07,527.6061
2364.086,39.4014,5.256860000000e-07,525.6860
2364.170,39.4028,5.232592000000e-07,523.2592
2364.253,39.4042,5.202203000000e-07,520.2203
2364.336,39.4056,5.187013000000e-07,518.7013
2364.420,39.4070,5.180032000000e-07,518.0032
2364.503,39.4084,5.237401000000e-07,523.7401
2364.587,39.4098,5.199233000000e-07,519.9233
2365.276,39.4213,5.259910000000e-07,525.9910
2365.663,39.4277,5.242435000000e-07,524.2435
2365.746,39.4291,5.268773000000e-07,526.8773
2366.434,39.4406,5.250168000000e-07,525.0168
2366.822,39.4470,5.214581000000e-07,521.4581
2366.905,39.4484,5.153030000000e-07,515.3030
2366.988,39.4498,5.237923000000e-07,523.7923
2367.677,39.4613,5.235817000000e-07,523.5817
2368.064,39.4677,5.242907000000e-07,524.2907
2368.148,39.4691,5.270743000000e-07,527.0743
2368.836,39.4806,5.264300000000e-07,526.4300
2369.223,39.4871,5.207652000000e-07,520.7652
2369.306,39.4884,5.208203000000e-07,520.8203
2369.996,39.4999,5.235468000000e-07,523.5468
2370.382,39.5064,5.207552000000e-07,520.7552
