# Muestra: MFC60035_07
# Modelo: MICROFC-60035-SMT
# Fabricante: onsemi (C-Series)
# Operador: PI_GammaTracker
# Fecha_inicio: 2026-08-11 14:17:56
# Fecha_fin: 2026-08-11 14:23:56
# Duracion_s: 360.5
"# Instrumento: KEITHLEY INSTRUMENTS,MODEL 2450,04302182,1.6.1a"
# Temperatura: 16.0 °C
"# Fase1_fino_directa: -0.3 a -0.3 V, paso 0.01 V"
"# Fase2_grueso: 1.0 a 23.0 V, paso 1.0 V"
"# Fase3_fino_inversa: 23.05 a 30.0 V, paso 0.01 V"
# I_compliance_A: 1.000000e-04
# NPLC: 1.0
# Delay_s: 0.05
# Sensing: 2-wire
# Terminales: frontales (banana)
# Compliance_alcanzado: False
# Compliance_voltage_V: N/A
# Puntos_medidos: 720
# Vbr_V: 24.5807
# Vbr_R2: 0.995201
# Vbr_fit_range_V: 24.81-30.00
# Vbr_fit_npoints: 519
# Notas: none

Voltage_V,Current_A,Current_uA,AbsCurrent_A,SqrtAbsCurrent_sqrtA
23.060000,1.409045000000e-09,0.001409,1.409045000000e-09,3.753724816765e-05
23.070000,-2.416878000000e-10,-0.000242,2.416878000000e-10,1.554631145964e-05
23.080000,1.359138000000e-09,0.001359,1.359138000000e-09,3.686648884828e-05
23.090000,2.457015000000e-09,0.002457,2.457015000000e-09,4.956828623223e-05
23.100000,1.329053000000e-09,0.001329,1.329053000000e-09,3.645617917446e-05
23.110000,1.499120000000e-09,0.001499,1.499120000000e-09,3.871847104419e-05
23.120000,2.463632000000e-09,0.002464,2.463632000000e-09,4.963498765992e-05
23.130000,1.400204000000e-09,0.001400,1.400204000000e-09,3.741929983311e-05
23.140000,2.244305000000e-09,0.002244,2.244305000000e-09,4.737409629745e-05
23.150000,1.495980000000e-09,0.001496,1.495980000000e-09,3.867790066692e-05
23.160000,-2.083267000000e-10,-0.000208,2.083267000000e-10,1.443352694250e-05
23.170000,1.479067000000e-09,0.001479,1.479067000000e-09,3.845864012156e-05
23.180000,-2.935133000000e-10,-0.000294,2.935133000000e-10,1.713222986070e-05
23.190000,1.259069000000e-09,0.001259,1.259069000000e-09,3.548336229841e-05
23.200000,2.243234000000e-09,0.002243,2.243234000000e-09,4.736279130288e-05
23.210000,1.662036000000e-09,0.001662,1.662036000000e-09,4.076807574561e-05
23.220000,2.049976000000e-09,0.002050,2.049976000000e-09,4.527666065425e-05
23.230000,1.547809000000e-09,0.001548,1.547809000000e-09,3.934220380202e-05
23.240000,-1.450490000000e-10,-0.000145,1.450490000000e-10,1.204362902119e-05
23.250000,1.492904000000e-09,0.001493,1.492904000000e-09,3.863811589609e-05
23.260000,2.401747000000e-09,0.002402,2.401747000000e-09,4.900762185620e-05
23.270000,1.495916000000e-09,0.001496,1.495916000000e-09,3.867707331223e-05
23.280000,-2.167818000000e-10,-0.000217,2.167818000000e-10,1.472351180935e-05
23.290000,1.441973000000e-09,0.001442,1.441973000000e-09,3.797331958099e-05
23.300000,2.460076000000e-09,0.002460,2.460076000000e-09,4.959915321858e-05
23.310000,1.424402000000e-09,0.001424,1.424402000000e-09,3.774125064171e-05
23.320000,1.375154000000e-09,0.001375,1.375154000000e-09,3.708306891291e-05
23.330000,2.426047000000e-09,0.002426,2.426047000000e-09,4.925491853612e-05
23.340000,1.353270000000e-09,0.001353,1.353270000000e-09,3.678681829134e-05
23.350000,2.017466000000e-09,0.002017,2.017466000000e-09,4.491621088204e-05
23.360000,-1.351624000000e-10,-0.000135,1.351624000000e-10,1.162593652142e-05
23.370000,1.378998000000e-09,0.001379,1.378998000000e-09,3.713486232639e-05
23.380000,-1.152861000000e-11,-0.000012,1.152861000000e-11,3.395380685579e-06
23.390000,1.447547000000e-09,0.001448,1.447547000000e-09,3.804664242742e-05
23.400000,2.307964000000e-09,0.002308,2.307964000000e-09,4.804127392149e-05
23.410000,1.459655000000e-09,0.001460,1.459655000000e-09,3.820543155102e-05
23.420000,3.694894000000e-10,0.000369,3.694894000000e-10,1.922210706452e-05
23.430000,1.397000000000e-09,0.001397,1.397000000000e-09,3.737646318206e-05
23.440000,2.274190000000e-09,0.002274,2.274190000000e-09,4.768846820773e-05
23.450000,1.815791000000e-09,0.001816,1.815791000000e-09,4.261209922076e-05
23.460000,-1.129739000000e-10,-0.000113,1.129739000000e-10,1.062891810111e-05
23.470000,1.666573000000e-09,0.001667,1.666573000000e-09,4.082368185257e-05
23.480000,1.540056000000e-09,0.001540,1.540056000000e-09,3.924354724028e-05
23.490000,-1.500826000000e-10,-0.000150,1.500826000000e-10,1.225082038069e-05
23.500000,1.574523000000e-09,0.001575,1.574523000000e-09,3.968025957576e-05
23.510000,1.743173000000e-09,0.001743,1.743173000000e-09,4.175132333232e-05
23.520000,1.879727000000e-09,0.001880,1.879727000000e-09,4.335581852531e-05
23.530000,2.072090000000e-11,0.000021,2.072090000000e-11,4.552021528947e-06
23.540000,1.456434000000e-09,0.001456,1.456434000000e-09,3.816325457819e-05
23.550000,1.521541000000e-09,0.001522,1.521541000000e-09,3.900693528079e-05
23.560000,2.089817000000e-09,0.002090,2.089817000000e-09,4.571451629406e-05
23.570000,1.501617000000e-09,0.001502,1.501617000000e-09,3.875070321943e-05
23.580000,5.896281000000e-11,0.000059,5.896281000000e-11,7.678724503458e-06
23.590000,1.578695000000e-09,0.001579,1.578695000000e-09,3.973279501872e-05
23.600000,1.492776000000e-09,0.001493,1.492776000000e-09,3.863645946512e-05
23.610000,2.542180000000e-09,0.002542,2.542180000000e-09,5.042003570011e-05
23.620000,1.552778000000e-09,0.001553,1.552778000000e-09,3.940530421149e-05
23.630000,1.374321000000e-09,0.001374,1.374321000000e-09,3.707183567076e-05
23.640000,2.557112000000e-09,0.002557,2.557112000000e-09,5.056789495322e-05
23.650000,1.693874000000e-09,0.001694,1.693874000000e-09,4.115670054803e-05
23.660000,3.176380000000e-12,0.000003,3.176380000000e-12,1.782240163390e-06
23.670000,1.465675000000e-09,0.001466,1.465675000000e-09,3.828413509536e-05
23.680000,1.580353000000e-09,0.001580,1.580353000000e-09,3.975365392011e-05
23.690000,-1.436932000000e-10,-0.000144,1.436932000000e-10,1.198720985050e-05
23.700000,1.493097000000e-09,0.001493,1.493097000000e-09,3.864061334917e-05
23.710000,2.458656000000e-09,0.002459,2.458656000000e-09,4.958483639178e-05
23.720000,1.659536000000e-09,0.001660,1.659536000000e-09,4.073740296092e-05
23.730000,-5.833207000000e-11,-0.000058,5.833207000000e-11,7.637543453232e-06
23.740000,1.360340000000e-09,0.001360,1.360340000000e-09,3.688278731333e-05
23.750000,1.629170000000e-09,0.001629,1.629170000000e-09,4.036297808636e-05
23.760000,2.534126000000e-09,0.002534,2.534126000000e-09,5.034010329747e-05
23.770000,1.676129000000e-09,0.001676,1.676129000000e-09,4.094055446620e-05
23.780000,2.504793000000e-09,0.002505,2.504793000000e-09,5.004790704915e-05
23.790000,1.420054000000e-09,0.001420,1.420054000000e-09,3.768360386163e-05
23.800000,1.868195000000e-09,0.001868,1.868195000000e-09,4.322262139204e-05
23.810000,-5.555047000000e-11,-0.000056,5.555047000000e-11,7.453218767754e-06
23.820000,1.553767000000e-09,0.001554,1.553767000000e-09,3.941785128593e-05
23.830000,1.700088000000e-09,0.001700,1.700088000000e-09,4.123212339912e-05
23.840000,-6.316773000000e-11,-0.000063,6.316773000000e-11,7.947812906706e-06
23.850000,1.503667000000e-09,0.001504,1.503667000000e-09,3.877714533072e-05
23.860000,5.045870000000e-10,0.000505,5.045870000000e-10,2.246301404531e-05
23.870000,1.587720000000e-09,0.001588,1.587720000000e-09,3.984620433617e-05
23.880000,-1.071372000000e-10,-0.000107,1.071372000000e-10,1.035071012057e-05
23.890000,1.359330000000e-09,0.001359,1.359330000000e-09,3.686909274718e-05
23.900000,2.575086000000e-09,0.002575,2.575086000000e-09,5.074530520157e-05
23.910000,1.470795000000e-09,0.001471,1.470795000000e-09,3.835094522955e-05
